# Table S2. Genes depleted for 22G-RNAs in parn-1,prg-1,and parn-1; prg-1 double mutant animals,Related to Figure 6
# # ""FALSE"" indicates  fold change ≤ 2,NA,NA,NA
# # ""TRUE"" indicates  fold change > 2,NA,NA,NA
# #  Genes with Reads Per Million greater than 10 in wild-type were listed,NA,NA,NA
WormBaseID,Gene_symbol_1,Gene_symbol_2,wild-type vs. parn-1,wild-type vs .prg-1,wild-type vs. prg-1; parn-1,wild-type,parn-1,prg-1,prg-1; parn-1,Input,Suggested Match,History
WBGene00020968,,W03A5.4,False,False,False,19.96079053,20.10548987,42.87980158,34.454192,WBGene00020968,WBGene00020970,"History: Merged into ""WBGene00020970"" on 2017-03-03"
WBGene00020988,,W03D8.7,True,True,True,97.64602937,37.31352777,0.29470654,0.306259484,WBGene00020988,WBGene00020988,History: N.A.
WBGene00020993,,W03F8.3,False,False,False,20.78799447,23.89516797,24.9293911,18.41136563,WBGene00020993,WBGene00020993,History: N.A.
WBGene00020994,,W03F8.4,False,False,False,32.65143471,46.50057059,61.4463136,41.72785476,WBGene00020994,WBGene00020994,History: N.A.
WBGene00020999,,W03F9.1,False,False,False,21.57923301,28.0207277,32.51818755,27.10330148,WBGene00020999,WBGene00020999,History: N.A.
WBGene00021000,,W03F9.2,False,False,False,16.18442476,25.01873144,48.97122681,23.96480466,WBGene00021000,WBGene00021000,History: N.A.
WBGene00021001,,W03F9.3,False,True,False,11.73370795,12.50851215,0.0,16.61457703,WBGene00021001,WBGene00021001,History: N.A.
WBGene00021004,,W03F9.10,False,False,False,22.11871383,27.48541108,34.30173622,34.9901461,WBGene00021004,WBGene00021004,History: N.A.
WBGene00021008,,W03F11.5,False,True,True,15.136112,47.55051834,0.589941228,1.843228379,WBGene00021008,WBGene00021008,History: N.A.
WBGene00021009,afd-1,W03F11.6,False,False,True,20.09566074,51.54461044,13.2617943,8.605891514,WBGene00021009,WBGene00021009,History: N.A.
WBGene00021012,pig-1,W03G1.6,False,False,False,34.31098048,51.1894959,66.60367806,62.32380509,WBGene00021012,WBGene00021012,History: N.A.
WBGene00021013,,W03G1.8,False,False,True,112.7514925,94.02584979,74.2660481,43.33571705,WBGene00021013,WBGene00021013,History: N.A.
WBGene00021014,,W03G9.2,False,False,False,38.20423377,53.04103838,131.5766466,125.6276405,WBGene00021014,WBGene00021014,History: N.A.
WBGene00021015,,W03G9.3,False,True,True,176.8563719,206.068904,49.62366957,38.08081473,WBGene00021015,WBGene00021015,History: N.A.
WBGene00021018,,W04B5.1,False,False,False,999.4241941,1178.215251,2045.622841,1871.872293,WBGene00021018,WBGene00021018,History: N.A.
WBGene00021019,,W04B5.2,False,False,False,1540.71228,1307.952219,1486.057728,1319.799727,WBGene00021019,WBGene00021019,"History: Split into W04B5.8(WBGene00306003). History of WBGene00021019: Split into ""WBGene00306003"" on 2020-01-20"
WBGene00021021,,W04B5.4,False,False,False,25.88865722,16.97591557,20.48210453,22.99498296,WBGene00021021,WBGene00021021,History: N.A.
WBGene00021022,,W04B5.5,False,False,False,15.79154198,13.89834683,25.81708842,25.86680367,WBGene00021022,WBGene00021022,History: N.A.
WBGene00021026,,W04C9.4,False,False,False,23.37781681,23.66171694,18.27180548,14.74722686,WBGene00021026,WBGene00021026,History: N.A.
WBGene00021027,,W04C9.5,False,False,False,65.00743944,68.05478644,259.8574917,310.1260105,WBGene00021027,WBGene00021027,History: N.A.
WBGene00021034,,W05F2.2,False,False,False,35.79562315,36.18634828,34.60837136,25.02395204,WBGene00021034,WBGene00021034,History: N.A.
WBGene00021036,,W05F2.4,False,False,False,115.898464,113.1419658,1742.18227,846.7053881,WBGene00021036,WBGene00021036,"History: Merged into ""WBGene00019363"" on 2004-12-23; Resurrected on 2005-09-13. History of Dead gene WBGene00019363: Killed on 2005-09-13; Merged into ""WBGene00021036"" on 2005-09-13. Remark: Killed in favour of W05F2.4 (WBGene00021036) which has an isoform (W05F2.4b) located entirely in clone W05F2 and therefore should be named with respect to the clone in which it appears."
WBGene00021037,fbxa-203,W05F2.5,False,True,True,487.6232309,701.2540455,2.947065401,226.0194995,WBGene00021037,WBGene00021037,History: N.A.
WBGene00021038,,W05F2.6,False,False,False,11.86857816,16.11265972,31.23889325,25.80236157,WBGene00021038,WBGene00021038,History: N.A.
WBGene00021040,,W05G11.2,True,True,True,17.59796527,7.46847643,3.568415654,2.867415189,WBGene00021040,WBGene00021040,History: N.A.
WBGene00021051,,W05H9.4,True,True,True,12.94753981,4.45218229,2.06294578,2.143816391,WBGene00021051,WBGene00021051,History: N.A.
WBGene00021055,,W06A11.4,False,True,False,36.51386052,231.7678895,5.010011181,37.47595225,WBGene00021055,WBGene00021055,History: N.A.
WBGene00021058,vps-18,W06B4.3,False,False,False,44.23975302,50.89975071,90.44891317,77.12634684,WBGene00021058,WBGene00021058,History: N.A.
WBGene00021063,sbds-1,W06E11.4,False,False,False,12.68710079,12.89719473,17.6823924,13.62854706,WBGene00021063,WBGene00021063,History: N.A.
WBGene00021073,nol-1,W07E6.1,False,False,False,33.99284734,54.02687874,90.0482729,76.58528842,WBGene00021073,WBGene00021073,History: Renamed on 2017-08-01; Renamed on 2020-06-01
WBGene00021074,,W07E6.2,False,False,False,16.91803694,31.25049251,51.2793845,42.39884145,WBGene00021074,WBGene00021074,History: N.A.
WBGene00021078,,W08A12.1,False,False,False,40.60717128,34.06979495,37.76505401,29.17632022,WBGene00021078,WBGene00021078,History: N.A.
WBGene00021079,,W08A12.2,True,True,True,22.02880036,10.14108188,0.29470654,0.181291534,WBGene00021079,WBGene00021079,History: N.A.
WBGene00021088,,W08E12.7,False,False,False,17.80286723,30.74125867,37.72243713,32.00411613,WBGene00021088,WBGene00021088,History: N.A.
WBGene00021095,mlt-8,W08F4.6,False,True,True,18.88182888,19.53129969,0.098235513,0.0,WBGene00021095,WBGene00021095,History: Renamed on 2005-03-17
WBGene00021096,,W08F4.7,False,True,True,49.0927551,52.57815276,0.0,0.0,WBGene00021096,WBGene00021096,History: N.A.
WBGene00021097,cdc-37,W08F4.8,False,False,False,21.04332748,22.79259066,40.96671124,29.09465102,WBGene00021097,WBGene00021097,History: N.A.
WBGene00021098,fbxb-14,W08F4.9,False,False,False,360.5080615,353.8424877,354.8266742,316.9785664,WBGene00021098,WBGene00021098,History: N.A.
WBGene00021101,,W08F4.12,False,True,True,97.02562642,138.2049253,24.68798787,20.89892846,WBGene00021101,WBGene00021101,History: N.A.
WBGene00021103,eri-3,W09B6.3,False,False,False,41.00054272,32.43732811,24.46064283,26.05393186,WBGene00021103,WBGene00021103,History: Renamed on 2016-05-03
WBGene00021104,,W09B6.4,False,False,False,10.7896165,5.565227863,7.957076582,6.890838401,WBGene00021104,WBGene00021104,History: N.A.
WBGene00021106,,W09B7.1,False,False,False,79.7982054,68.92048855,162.702569,112.2185794,WBGene00021106,WBGene00021106,History: N.A.
WBGene00021107,,W09B7.2,False,False,False,74.78103372,81.26999419,607.0242518,368.2361955,WBGene00021107,WBGene00021107,History: N.A.
WBGene00021112,,W09C3.4,False,False,False,33.71755158,22.89693749,30.94418671,39.12464914,WBGene00021112,WBGene00021112,History: N.A.
WBGene00021131,,W10D9.3,False,True,True,12.13831857,24.4870026,2.947065401,2.143816391,WBGene00021131,WBGene00021131,"History: Split into W10D9.6(WBGene00185079). History of WBGene00021131: Split into ""WBGene00185079"" on 2009-03-13"
WBGene00021132,nfyb-1,W10D9.4,False,True,True,56.78035686,37.7092773,17.82974567,13.58388422,WBGene00021132,WBGene00021132,History: N.A.
WBGene00021133,tomm-22,W10D9.5,False,False,True,19.42130971,11.66047743,14.14591392,7.809616854,WBGene00021133,WBGene00021133,History: N.A.
WBGene00021148,,W10G11.19,False,False,False,53.94808252,67.84277775,206.5892846,205.576679,WBGene00021148,WBGene00021148,History: N.A.
WBGene00021155,,Y4C6B.1,False,False,False,19.69105012,32.54333245,60.26748744,40.04342759,WBGene00021155,WBGene00021155,History: N.A.
WBGene00021170,arx-4,Y6D11A.2,False,False,False,10.7896165,14.91127719,24.31328956,24.34762902,WBGene00021170,WBGene00021170,History: Renamed on 2006-03-03
WBGene00021186,,Y9D1A.1,False,False,False,22.54150996,12.00322479,25.36686544,36.83759126,WBGene00021186,WBGene00021186,History: N.A.
WBGene00021188,,Y13C8A.1,False,False,False,46.26412012,38.71996203,50.07566988,47.69645106,WBGene00021188,WBGene00021188,History: N.A.
WBGene00021191,,Y14H12B.1,False,False,False,13.21728022,11.92548828,16.35621297,23.65854518,WBGene00021191,WBGene00021191,History: N.A.
WBGene00021192,,Y14H12B.2,False,False,False,56.24087603,77.98385964,171.4700886,136.8405659,WBGene00021192,WBGene00021192,History: N.A.
WBGene00021193,math-44,Y16E11A.1,False,True,True,74.66767853,67.05514868,3.801714367,1.684427165,WBGene00021193,WBGene00021193,"History: Split into Y16E11A.4(WBGene00305158). History of WBGene00021193: Split into ""WBGene00305158"" on 2019-11-21"
WBGene00021200,cyp-31A3,Y17G9B.3,False,False,False,12.8126696,12.17283174,23.74843535,18.22243933,WBGene00021200,WBGene00021200,History: N.A.
WBGene00021201,,Y17G9B.4,False,True,True,22.92793507,20.14082465,0.88411962,1.071908196,WBGene00021201,WBGene00021201,History: N.A.
WBGene00021202,,Y17G9B.5,False,True,True,27.51352209,24.80501562,6.778250422,5.818930205,WBGene00021202,WBGene00021202,History: N.A.
WBGene00021206,,Y17G9B.9,False,False,False,33.17807075,52.26013974,82.86165552,73.04288705,WBGene00021206,WBGene00003216,"History: Merged into ""WBGene00003216"" on 2016-10-14. Remark: All name identifiers for this gene were either transferred or lost when the gene was merged."
WBGene00021209,,Y18H1A.3,False,False,False,20.09566074,24.6636765,394.7594104,88.61107751,WBGene00021209,WBGene00021209,History: N.A.
WBGene00021211,,Y18H1A.7,False,True,True,47.20457221,32.43732811,22.10299051,22.66320185,WBGene00021211,WBGene00004332,"History: Merged into ""WBGene00004332"" on 2015-10-13. Remark: All name identifiers for this gene were either transferred or lost when the gene was merged."
WBGene00021219,,Y19D10A.4,False,True,False,30.21092621,45.26385328,0.88411962,66.30517839,WBGene00021219,WBGene00021219,History: N.A.
WBGene00021238,gap-3,Y20F4.3,False,False,True,16.45416517,11.87248611,8.841196202,5.206411236,WBGene00021238,WBGene00021238,History: N.A.
WBGene00021239,,Y20F4.4,False,False,False,156.5550876,132.8358055,1652.436761,937.5496077,WBGene00021239,WBGene00021239,History: N.A.
WBGene00021240,,Y20F4.5,False,True,True,46.2484923,41.18621966,15.93216301,10.78799034,WBGene00021240,,History: Suppressed on 2013-10-17. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
WBGene00021244,,Y22D7AL.4,False,True,True,10.51987609,16.43067274,0.29470654,3.751678685,WBGene00021244,WBGene00021244,History: N.A.
WBGene00021246,,Y22D7AL.7,False,True,True,71.75094976,35.90013656,19.1559251,14.08793629,WBGene00021246,WBGene00021246,History: N.A.
WBGene00021248,,Y22D7AL.10,False,False,False,19.69105012,23.39323054,67.59996365,33.7741158,WBGene00021248,WBGene00021248,History: N.A.
WBGene00021256,,Y22D7AR.2,True,True,True,11.19422712,3.392138888,5.452070991,2.75633536,WBGene00021256,WBGene00021256,History: N.A.
WBGene00021260,,Y22D7AR.6,True,True,True,21.3094926,2.123159394,0.29470654,0.153129742,WBGene00021260,WBGene00021260,History: N.A.
WBGene00021264,fbxa-13,Y22D7AR.11,False,True,True,43.56307664,27.08410893,2.947065401,4.13450304,WBGene00021264,WBGene00021264,History: N.A.
WBGene00021270,,Y23H5A.3,False,False,False,18.88182888,21.94289843,32.41771941,28.86495641,WBGene00021270,WBGene00021270,History: Renamed on 2019-11-21
WBGene00021271,,Y23H5A.4,False,False,False,20.6455162,11.02445139,258.7523422,205.8829384,WBGene00021271,WBGene00021271,History: N.A.
WBGene00021274,,Y23H5B.3,False,True,True,84.02413853,78.17820093,0.0,0.153129742,WBGene00021274,WBGene00021274,History: N.A.
WBGene00021276,,Y23H5B.5,False,False,False,34.57898064,53.22101779,54.22600337,74.1691316,WBGene00021276,WBGene00021276,History: N.A.
WBGene00021277,,Y23H5B.6,False,False,False,52.0613421,89.89168052,51.72099778,56.8399849,WBGene00021277,WBGene00021277,History: N.A.
WBGene00021278,,Y23H5B.7,False,False,False,21.45464836,16.47442056,88.4605482,14.92975765,WBGene00021278,WBGene00021278,History: N.A.
WBGene00021281,,Y24D9A.1,False,False,False,41.16842311,58.36402374,140.2978067,77.85834857,WBGene00021281,WBGene00021281,History: N.A.
WBGene00021282,set-21,Y24D9A.2,False,False,False,58.46623443,74.85153531,121.6646833,107.1780588,WBGene00021282,WBGene00021282,History: N.A.
WBGene00021292,,Y25C1A.5,False,False,False,25.91434678,28.05581538,35.95419789,30.39625383,WBGene00021292,WBGene00021292,History: N.A.
WBGene00021295,,Y25C1A.8,False,False,False,12.8126696,22.79093315,27.70241477,25.80236157,WBGene00021295,WBGene00021295,History: N.A.
WBGene00021301,,Y32G9A.2,False,True,True,46.9348318,110.2445139,1.4735327,9.340914276,WBGene00021301,WBGene00021301,History: N.A.
WBGene00021307,,Y32G9A.10,True,True,True,16.45416517,7.632312497,0.44205981,0.076564871,WBGene00021307,WBGene00044517,"History: Merged into ""WBGene00044517"" on 2015-07-23"
WBGene00021311,,Y32H12A.2,False,False,False,21.03975218,29.39853703,46.41628006,34.83701636,WBGene00021311,WBGene00021311,History: N.A.
WBGene00021313,paqr-2,Y32H12A.5,False,False,False,56.88105994,86.81250683,162.6780101,110.1056464,WBGene00021313,WBGene00021313,History: Renamed on 2015-08-03
WBGene00021315,,Y32H12A.7,False,False,False,15.10546311,12.72052083,10.60943544,9.494044019,WBGene00021315,WBGene00021315,History: N.A.
WBGene00021316,,Y32H12A.8,False,False,False,19.15814833,21.51888107,24.75534937,27.87862072,WBGene00021316,WBGene00021316,History: N.A.
WBGene00021319,,Y34B4A.2,False,True,True,15.64494393,15.05261631,0.88411962,0.765648711,WBGene00021319,WBGene00021319,History: N.A.
WBGene00021327,,Y34D9A.1,False,False,False,14.9301259,15.09105283,19.09871432,18.85607094,WBGene00021327,WBGene00021327,History: N.A.
WBGene00021329,,Y34D9A.3,False,False,True,49.90197633,49.91921056,28.58653439,23.95714817,WBGene00021329,WBGene00021329,History: N.A.
WBGene00021332,,Y34D9A.7,False,True,True,29.00176216,26.98537273,5.884529607,8.010777401,WBGene00021332,WBGene00021332,History: N.A.
WBGene00021333,,Y34D9A.8,False,False,False,53.98180007,33.28536284,329.9862225,318.8161233,WBGene00021333,WBGene00021333,History: N.A.
WBGene00021334,vps-4,Y34D9A.10,False,False,False,18.27777754,16.97518578,16.3682622,15.60024169,WBGene00021334,WBGene00021334,History: Renamed on 2005-03-17
WBGene00021344,,Y37B11A.2,False,True,True,12.94753981,11.87248611,5.894130801,5.359540978,WBGene00021344,WBGene00021344,History: N.A.
WBGene00021345,,Y37B11A.3,False,True,True,66.54150158,58.63670851,2.947065401,5.844451829,WBGene00021345,WBGene00021345,"History: Split into Y37B11A.8(WBGene00255596). History of WBGene00021345: Split into ""WBGene00255596"" on 2014-09-18"
WBGene00021346,,Y37E3.1,False,False,False,11.59883774,16.96069444,16.2088597,8.958089921,WBGene00021346,WBGene00021346,History: N.A.
WBGene00021347,rpb-10,Y37E3.3,False,False,False,27.24378167,16.96069444,29.52959531,16.99740139,WBGene00021347,WBGene00021347,History: N.A.
WBGene00021349,arl-13,Y37E3.5,False,False,False,76.33653677,228.4393532,101.0843432,397.7545055,WBGene00021349,WBGene00021349,History: N.A.
WBGene00021351,,Y37E3.10,False,False,False,10.32196727,13.31174798,28.11187825,25.0426679,WBGene00021351,WBGene00021351,History: N.A.
WBGene00021352,,Y37E3.11,False,False,False,10.25013568,12.08449479,18.86121856,16.6911419,WBGene00021352,WBGene00021352,History: N.A.
WBGene00021353,,Y37E3.13,True,True,True,15.91468434,2.756112846,0.29470654,0.0,WBGene00021353,WBGene00021353,History: N.A.
WBGene00021355,,Y37E3.17,False,True,True,25.6253392,16.74868576,4.715304641,5.818930205,WBGene00021355,WBGene00021355,History: N.A.
WBGene00021357,,Y37E11AL.1,False,True,False,27.02798934,116.9548242,3.831185021,284.6098557,WBGene00021357,WBGene00021357,History: N.A.
WBGene00021363,taf-6.2,Y37E11AL.8,False,False,False,13.07792407,14.74171614,17.14020466,14.24371933,WBGene00021363,WBGene00021363,History: N.A.
WBGene00021365,smgl-2,Y37E11AM.1,False,False,False,47.20457221,45.89987932,32.56507268,28.48213206,WBGene00021365,WBGene00021365,History: N.A.
WBGene00021366,,Y37E11AM.2,False,False,False,10.78985175,12.29650347,19.15604961,18.75859166,WBGene00021366,WBGene00021366,History: N.A.
WBGene00021369,siah-1,Y37E11AR.2,False,False,False,11.86857816,41.97771874,6.778250422,7.350227627,WBGene00021369,WBGene00021369,History: N.A.
WBGene00021374,,Y37E11B.1,False,True,False,26.16482002,31.80130207,1.17882616,72.73662756,WBGene00021374,WBGene00021374,History: N.A.
WBGene00021375,,Y37E11B.2,False,False,False,1938.983999,2134.032847,3062.074628,3609.27115,WBGene00021375,WBGene00021375,History: N.A.
WBGene00021376,,Y37E11B.3,False,False,False,16.31929496,23.84592873,9.062226107,13.44989569,WBGene00021376,WBGene00021376,History: N.A.
WBGene00021377,,Y37E11B.5,False,False,False,17.80286723,24.16898958,61.39473996,40.74643232,WBGene00021377,WBGene00021377,History: N.A.
WBGene00021387,,Y37F4.6,True,True,True,46.21552403,8.90436458,0.58941308,0.816691959,WBGene00021387,WBGene00021387,History: N.A.
WBGene00021391,,Y38A10A.6,False,True,True,44.10255746,61.76519558,10.75678871,12.32694425,WBGene00021391,WBGene00021391,History: N.A.
WBGene00021392,,Y38A10A.7,False,False,False,19.82592033,33.49737152,12.67238122,16.30831755,WBGene00021392,WBGene00021392,History: N.A.
WBGene00021394,,Y38C1AA.1,False,False,False,25.49046899,30.969168,21.28872725,17.80427734,WBGene00021394,WBGene00021394,History: N.A.
WBGene00021395,pnc-1,Y38C1AA.3,False,True,True,24.63629102,19.78747685,11.7882616,11.63786041,WBGene00021395,WBGene00021395,History: Renamed on 2010-02-26
WBGene00021411,,Y38C9A.1,False,False,False,30.21092621,39.32031283,193.3212972,69.94711409,WBGene00021411,WBGene00018975,"History: Merged into ""WBGene00018975"" on 2015-03-09; Merged into ""WBGene00018975"" on 2015-03-09"
WBGene00021415,nsy-4,Y38F2AL.1,False,True,True,48.68814448,94.4633878,0.315757007,0.0,WBGene00021415,WBGene00021415,History: N.A.
WBGene00021416,mksr-2,Y38F2AL.2,False,False,False,106.9820448,211.1488675,261.6994076,223.5694237,WBGene00021416,WBGene00021416,History: N.A.
WBGene00021417,nhr-236,Y38F2AL.5,False,True,True,22.11871383,55.44026995,1.17882616,5.206411236,WBGene00021417,WBGene00021417,History: N.A.
WBGene00021421,,Y38F2AR.3,False,False,False,11.33721842,11.14161408,12.32327318,12.05601281,WBGene00021421,WBGene00021421,History: N.A.
WBGene00021428,,Y38F2AR.10,False,True,True,22.79306487,70.33387975,2.947065401,9.264349405,WBGene00021428,WBGene00021428,History: N.A.
WBGene00021430,,Y38F2AR.12,False,False,False,116.5729272,253.6299769,117.8941731,306.8464818,WBGene00021430,WBGene00021430,History: N.A.
WBGene00021440,,Y39A3CL.1,False,False,False,14.29624187,21.94289843,12.96708776,14.08793629,WBGene00021440,WBGene00021440,History: N.A.
WBGene00021443,,Y39A3CL.7,False,False,False,19.82592033,27.04877415,23.67125031,23.47807084,WBGene00021443,WBGene00021443,History: N.A.
WBGene00021444,,Y39A3CR.3,False,False,False,17.00135286,26.50108506,24.01858302,21.23399092,WBGene00021444,WBGene00021444,History: N.A.
WBGene00021449,mltn-7,Y39D8B.1,True,True,True,13.48702063,1.484060763,0.14735327,0.0,WBGene00021449,WBGene00021449,"History: Split into mltn-6(WBGene00021450). History of WBGene00021449: Split into ""WBGene00021450"" on 2010-04-01"
