# Supplementary File 5,Sheet 5: mRNAs significantly up-regulated 2 fold or greater in simr-1 mutant animals at 25ºC for one generation.
Gene name,log2FoldChange,Input,Suggested Match,History
WBGene00007850,2.29766406072698,WBGene00007850,WBGene00007850,History: N.A.
WBGene00015102,2.29270741776452,WBGene00015102,WBGene00015102,History: N.A.
WBGene00001692,2.28967493932012,WBGene00001692,WBGene00001692,History: N.A.
WBGene00019341,2.28226369921836,WBGene00019341,WBGene00019341,History: N.A.
WBGene00020433,2.27589074066087,WBGene00020433,WBGene00020433,History: N.A.
WBGene00021596,2.27290719513461,WBGene00021596,WBGene00021596,History: N.A.
WBGene00016565,2.27017112294696,WBGene00016565,WBGene00016565,History: N.A.
WBGene00008210,2.26747077137945,WBGene00008210,WBGene00008210,History: N.A.
WBGene00008823,2.26246815294574,WBGene00008823,WBGene00008823,History: N.A.
WBGene00045321,2.25991989973329,WBGene00045321,WBGene00045321,History: N.A.
WBGene00016486,2.25898622473944,WBGene00016486,WBGene00016486,History: N.A.
WBGene00022860,2.25572310893497,WBGene00022860,WBGene00022858,"History: Merged into ""WBGene00022858"" on 2017-04-28"
WBGene00016943,2.25218938542433,WBGene00016943,WBGene00016943,History: Renamed on 2004-08-25
WBGene00008536,2.2473794727155,WBGene00008536,WBGene00008536,History: N.A.
WBGene00014097,2.24607705379552,WBGene00014097,WBGene00014097,History: N.A.
WBGene00009035,2.23810983642936,WBGene00009035,WBGene00009035,History: N.A.
WBGene00006546,2.23456502285983,WBGene00006546,WBGene00006546,History: N.A.
WBGene00015312,2.23172122338096,WBGene00015312,WBGene00015312,History: N.A.
WBGene00010483,2.22822161859198,WBGene00010483,WBGene00010483,History: N.A.
WBGene00016786,2.22256422944668,WBGene00016786,WBGene00016786,History: N.A.
WBGene00007242,2.22249389545165,WBGene00007242,WBGene00007242,History: N.A.
WBGene00019794,2.2207454219806,WBGene00019794,WBGene00019794,History: N.A.
WBGene00015037,2.22064147397244,WBGene00015037,WBGene00015037,History: N.A.
